model,task,decode_batch,team_size,rounds,carry_history,run_id,n_queries,per_query_energy_j,per_query_in_tok,per_query_out_tok,wall_latency_s
Qwen/Qwen2.5-7B-Instruct,gsmhard,64,5,3,1,1,32,367.823,11009.5,2057.6,40.05
Qwen/Qwen2.5-7B-Instruct,gpqa,64,5,3,1,1,32,394.969,11127.8,1525.9,42.82
Qwen/Qwen2.5-7B-Instruct,mmlu_hard,64,5,4,1,1,32,427.103,17354.5,1831.3,46.33
Qwen/Qwen2.5-7B-Instruct,gsmhard,64,5,4,1,1,32,601.585,20688.8,2806.0,65.18
Qwen/Qwen2.5-7B-Instruct,gpqa,64,5,4,1,1,32,712.349,20163.9,2245.9,76.84
Qwen/Qwen2.5-7B-Instruct,mmlu_hard,64,5,5,1,1,32,632.079,27426.2,2302.8,68.7
Qwen/Qwen2.5-7B-Instruct,gsmhard,64,5,5,1,1,32,864.236,33423.9,3576.2,93.54
Qwen/Qwen2.5-7B-Instruct,gpqa,64,5,5,1,1,32,902.798,32095.8,2888.0,97.42
Qwen/Qwen2.5-7B-Instruct,mmlu_hard,64,5,6,1,1,32,784.449,40490.7,2844.1,85.53
Qwen/Qwen2.5-7B-Instruct,gsmhard,64,5,6,1,1,32,1029.284,49088.7,4245.4,111.36
Qwen/Qwen2.5-7B-Instruct,gpqa,64,5,6,1,1,32,1127.821,46855.6,3421.5,121.99
Qwen/Qwen2.5-7B-Instruct,mmlu_hard,64,5,1,1,2,32,44.705,879.1,318.8,4.95
Qwen/Qwen2.5-7B-Instruct,gsmhard,64,5,1,1,2,32,139.236,712.3,523.3,15.06
Qwen/Qwen2.5-7B-Instruct,gpqa,64,5,1,1,2,32,46.327,1807.0,326.6,5.12
Qwen/Qwen2.5-7B-Instruct,mmlu_hard,64,5,2,1,2,32,137.558,3718.4,783.7,15.17
Qwen/Qwen2.5-7B-Instruct,gsmhard,64,5,2,1,2,32,249.458,4239.1,1235.7,27.15
Qwen/Qwen2.5-7B-Instruct,gpqa,64,5,2,1,2,32,149.379,5699.9,851.4,16.34
Qwen/Qwen2.5-7B-Instruct,mmlu_hard,64,5,3,1,2,32,266.618,9020.8,1308.4,29.05
Qwen/Qwen2.5-7B-Instruct,gsmhard,64,5,3,1,2,32,489.943,10723.1,1976.6,52.87
Qwen/Qwen2.5-7B-Instruct,gpqa,64,5,3,1,2,32,284.639,12189.6,1392.9,31.11
Qwen/Qwen2.5-7B-Instruct,mmlu_hard,64,5,4,1,2,32,467.5,16913.3,1797.1,50.71
Qwen/Qwen2.5-7B-Instruct,gsmhard,64,5,4,1,2,32,676.051,20263.4,2563.2,73.02
Qwen/Qwen2.5-7B-Instruct,gpqa,64,5,4,1,2,32,523.524,21484.7,1998.2,56.97
Qwen/Qwen2.5-7B-Instruct,mmlu_hard,64,5,5,1,2,32,677.807,27493.4,2361.3,73.52
Qwen/Qwen2.5-7B-Instruct,gsmhard,64,5,5,1,2,32,840.327,32455.5,3207.0,90.89
Qwen/Qwen2.5-7B-Instruct,gpqa,64,5,5,1,2,32,787.301,33851.8,2567.0,85.16
Qwen/Qwen2.5-7B-Instruct,mmlu_hard,64,5,6,1,2,32,874.286,40751.3,2873.7,94.62
Qwen/Qwen2.5-7B-Instruct,gsmhard,64,5,6,1,2,32,1191.06,48119.1,4112.4,128.71
Qwen/Qwen2.5-7B-Instruct,gpqa,64,5,6,1,2,32,952.233,48453.7,3089.4,103.1
