model,task,decode_batch,team_size,rounds,carry_history,run_id,n_queries,per_query_energy_j,per_query_in_tok,per_query_out_tok,wall_latency_s
meta-llama/Llama-3.1-8B-Instruct,gsmhard,4,10,3,0,0,32,6786.946,28621.9,6789.9,729.52
meta-llama/Llama-3.1-8B-Instruct,gsmhard,4,20,3,0,0,32,14472.625,104232.5,13136.5,1558.98
meta-llama/Llama-3.1-8B-Instruct,gsmhard,4,30,3,0,0,32,22716.755,227082.2,18620.7,2445.25
meta-llama/Llama-3.1-8B-Instruct,gpqa,4,2,3,0,0,32,1231.157,3237.8,1287.8,132.21
meta-llama/Llama-3.1-8B-Instruct,gpqa,4,5,3,0,0,32,3070.524,11611.2,3150.0,329.95
meta-llama/Llama-3.1-8B-Instruct,gpqa,4,10,3,0,0,32,5997.636,34773.8,5935.5,645.16
meta-llama/Llama-3.1-8B-Instruct,gpqa,4,20,3,0,0,32,12083.432,115895.1,10572.2,1301.77
meta-llama/Llama-3.1-8B-Instruct,gpqa,4,30,3,0,0,32,19283.444,242719.0,15068.5,2076.83
meta-llama/Llama-3.1-8B-Instruct,mmlu_hard,4,2,3,0,1,32,795.821,2010.9,787.2,85.57
meta-llama/Llama-3.1-8B-Instruct,mmlu_hard,4,5,3,0,1,32,2167.707,8134.8,2232.9,233.16
meta-llama/Llama-3.1-8B-Instruct,mmlu_hard,4,10,3,0,1,32,4375.384,26873.4,4265.7,471.18
meta-llama/Llama-3.1-8B-Instruct,mmlu_hard,4,20,3,0,1,32,9108.003,94156.9,7773.0,982.0
meta-llama/Llama-3.1-8B-Instruct,mmlu_hard,4,30,3,0,1,32,14804.502,201031.0,11133.5,1595.96
meta-llama/Llama-3.1-8B-Instruct,gsmhard,4,2,3,0,1,32,1182.128,1926.7,1222.2,126.99
meta-llama/Llama-3.1-8B-Instruct,gsmhard,4,5,3,0,1,32,3087.553,8381.1,3178.4,331.99
meta-llama/Llama-3.1-8B-Instruct,gsmhard,4,10,3,0,1,32,6094.215,28663.4,5922.6,655.51
meta-llama/Llama-3.1-8B-Instruct,gsmhard,4,20,3,0,1,32,13318.545,104553.1,11872.0,1434.33
meta-llama/Llama-3.1-8B-Instruct,gsmhard,4,30,3,0,1,32,21262.75,227416.9,17020.7,2289.08
meta-llama/Llama-3.1-8B-Instruct,gpqa,4,2,3,0,1,32,1054.86,2625.1,1112.2,113.65
meta-llama/Llama-3.1-8B-Instruct,gpqa,4,5,3,0,1,32,2893.859,10065.7,3028.9,311.53
meta-llama/Llama-3.1-8B-Instruct,gpqa,4,10,3,0,1,32,5443.602,31592.8,5366.4,586.43
meta-llama/Llama-3.1-8B-Instruct,gpqa,4,20,3,0,1,32,10820.15,108440.0,9371.2,1166.92
meta-llama/Llama-3.1-8B-Instruct,gpqa,4,30,3,0,1,32,18330.775,229273.2,14305.6,1974.31
meta-llama/Llama-3.1-8B-Instruct,mmlu_hard,4,2,3,0,2,32,689.064,1986.2,728.3,74.24
meta-llama/Llama-3.1-8B-Instruct,mmlu_hard,4,5,3,0,2,32,1806.58,8099.8,1852.3,194.81
meta-llama/Llama-3.1-8B-Instruct,mmlu_hard,4,10,3,0,2,32,3938.812,26428.5,3737.0,424.85
meta-llama/Llama-3.1-8B-Instruct,mmlu_hard,4,20,3,0,2,32,9061.688,93893.1,7746.9,977.61
meta-llama/Llama-3.1-8B-Instruct,mmlu_hard,4,30,3,0,2,32,14507.556,202182.2,10710.6,1564.42
meta-llama/Llama-3.1-8B-Instruct,gsmhard,4,2,3,0,2,32,1104.941,1861.0,1079.6,118.8
meta-llama/Llama-3.1-8B-Instruct,gsmhard,4,5,3,0,2,32,2935.69,8263.1,3006.1,315.94
meta-llama/Llama-3.1-8B-Instruct,gsmhard,4,10,3,0,2,32,5966.706,28176.9,5796.8,642.33
meta-llama/Llama-3.1-8B-Instruct,gsmhard,4,20,3,0,2,32,12425.398,102786.9,10943.5,1338.6
meta-llama/Llama-3.1-8B-Instruct,gsmhard,4,30,3,0,2,32,22225.648,223405.3,18093.8,2391.4
meta-llama/Llama-3.1-8B-Instruct,gpqa,4,2,3,0,2,32,1115.097,3150.6,1146.7,120.0
meta-llama/Llama-3.1-8B-Instruct,gpqa,4,5,3,0,2,32,2529.197,11265.2,2632.2,272.51
